filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
AVIRIS_401.tif,62.5004768371582,29.69394,0.03275692,0.15106829,0.6793531828287227,0.9962958,0.0010730157373473048,0.003911715932190418,0.00039946340257301927,0.07878612726926804,0.042467016726732254,0.0009990035323426127,0.09708994626998901
AVIRIS_135.tif,58.989763259887695,28.463755,0.0377409,0.17385474,0.6602437026181838,0.9956538,0.0014243749901652336,0.004709986969828606,0.00037820078432559967,0.08502062410116196,0.04413548856973648,0.0012299705995246768,0.10650670528411865
AVIRIS_414.tif,46.88000679016113,29.6017,0.03310663,0.15121232,0.6700240630949983,0.9962273,0.0010960485087707639,0.00391162745654583,0.00034880725434049964,0.0790814608335495,0.04249395430088043,0.0010055851889774203,0.10143309831619263
AVIRIS_167.tif,62.500715255737305,29.19223,0.03470471,0.17727335,0.6554289967410262,0.9959844,0.0012044170871376991,0.004690129775553942,0.0004755462286993861,0.0837893933057785,0.044053178280591965,0.0012159624602645636,0.13268738985061646
AVIRIS_217.tif,62.50143051147461,26.574718,0.046909854,0.22470854,0.6973373643747578,0.99067676,0.002200534101575613,0.004904129076749086,0.00042846507858484983,0.13309529423713684,0.04450226575136185,0.0012854179367423058,0.1406199336051941
AVIRIS_60.tif,46.875,29.399494,0.033886384,0.15494451,0.6822022112328131,0.99627656,0.0011482872068881989,0.003991752862930298,0.0003740063984878361,0.07893893122673035,0.0426660031080246,0.0010262880241498351,0.09475070238113403
AVIRIS_165.tif,46.96345329284668,28.698471,0.036734696,0.16381134,0.6880135676712241,0.9959543,0.0013494373997673392,0.004749896936118603,0.0004129714798182249,0.08183512091636658,0.04417257383465767,0.00123406492639333,0.10201400518417358
AVIRIS_23.tif,46.8752384185791,28.57709,0.037251655,0.1700718,0.6780428639228457,0.9958619,0.0013876851880922914,0.004547972232103348,0.00039466744055971503,0.08332102000713348,0.04379735141992569,0.0011785519309341908,0.10086476802825928
AVIRIS_477.tif,46.88096046447754,30.233507,0.030783974,0.1795537,0.7949987284065526,0.99285495,0.0009476528503000736,0.0031831206288188696,0.000269627314992249,0.11680135130882263,0.04085667431354523,0.0008056823862716556,0.0855303406715393
AVIRIS_405.tif,46.877384185791016,29.394798,0.033904713,0.15262708,0.6820117426970983,0.9963119,0.001149529591202736,0.004007616546005011,0.00037945769145153463,0.07840285450220108,0.042678214609622955,0.0010273793013766408,0.09488993883132935
AVIRIS_211.tif,62.8056526184082,29.781044,0.032430068,0.14821804,0.6871330022497688,0.9963533,0.0010517091723158956,0.003970121033489704,0.0003809913177974522,0.07788550108671188,0.04257134720683098,0.0010144234402105212,0.09891796112060547
AVIRIS_140.tif,62.502145767211914,27.204445,0.043629248,0.22075959,0.7331495817528494,0.9907872,0.0019035114673897624,0.004430020228028297,0.0003879369469359517,0.13217280805110931,0.043538860976696014,0.0011526646558195353,0.12861675024032593
AVIRIS_62.tif,46.87666893005371,28.688316,0.03677767,0.16714863,0.6855096552639822,0.9957669,0.001352597144432366,0.004692205227911472,0.00041019541095010936,0.08352279663085938,0.044087737798690796,0.00122170802205801,0.0980982780456543
AVIRIS_49.tif,62.500715255737305,27.094326,0.044185895,0.23855673,0.7167409133378194,0.9866102,0.0019523934461176395,0.003718657186254859,0.000541146844625473,0.15855899453163147,0.04194727540016174,0.0009363736608065665,0.14033496379852295
AVIRIS_487.tif,62.5004768371582,28.317698,0.0383809,0.17280051,0.6589730923809269,0.99585545,0.0014730935217812657,0.0045246221125125885,0.0003597231407184154,0.08325523883104324,0.04379803687334061,0.001181350089609623,0.10740453004837036
AVIRIS_347.tif,62.503814697265625,32.87175,0.022720223,0.15296799,0.7830100785537485,0.99615246,0.000516208354383707,0.0024356127250939608,0.00026417936896905303,0.08273015916347504,0.039054468274116516,0.0006044095498509705,0.06470882892608643
